group	index	message_id	prefix_rom_offset	data_rom_offset	compressed_bytes	bits_consumed	symbol_count	raw_symbols	text
04	11	0x0411	0x028928	0x028929	27	215	48	1CC 019 036 078 001 084 01B 084 01B 011 001 093 011 03E 022 03D 084 01F 1C8 035 018 011 024 019 023 001 011 03E 022 038 023 1C8 09B 015 01B 022 001 014 015 024 011 084 01E 001 018 018 03E 1C0	"<SPEAKER>「こらー じじい 何いってんだ
よけいなこと いってると
生かして おかないぞ けけっ"
04	12	0x0412	0x028944	0x028945	9	72	21	1CC 084 04D 071 06F 084 05F 001 084 05E 084 05C 078 084 05B 06C 06F 01A 02E 07A 1C0	<SPEAKER>「ジャンボ ベビーバロンさま!
04	13	0x0413	0x02894E	0x02894F	18	144	35	1CC 084 029 015 032 028 07A 001 014 039 028 019 023 029 1C8 084 04D 076 043 084 05C 078 001 023 035 084 02C 023 001 011 03E 01F 03A 012 1C0	"<SPEAKER>「ばかもの! おれのことは
ジェイビー とよべと いったろう"
04	14	0x0414	0x028961	0x028962	26	206	55	1CC 029 1CD 001 029 011 001 084 04D 076 043 084 05C 078 01A 02E 07A 1C8 084 054 04E 084 05B 06B 078 10B 10C 015 036 001 02D 012 019 017 084 022 01C 07A 1C8 024 025 015 001 02F 021 015 03E 01F 035 012 084 022 01C 07A 1C0	"<SPEAKER>「は<PAUSE_30> はい ジェイビーさま!
デスバレー鉱山から ほうこくです!
なにか みつかったようです!"
04	15	0x0415	0x02897C	0x02897D	10	78	19	1CC 024 025 07A 1C8 01E 012 015 001 035 078 01B 001 011 011 084 01E 07A 1C0	"<SPEAKER>「なに!
そうか よーし いいぞ!"
04	16	0x0416	0x028987	0x028988	19	149	37	1CC 084 04D 076 043 084 05C 078 01A 02E 084 015 001 010 036 03B 039 022 015 036 1C8 02E 011 025 020 084 015 001 01F 028 01B 017 024 03E 01F 024 1C0	"<SPEAKER>「ジェイビーさまが あらわれてから
まいにちが たのしくなったな"
04	17	0x0417	0x02899B	0x02899C	38	297	70	1CC 012 03D 012 03D 001 01E 012 084 01F 024 001 02E 03E 01F 017 1C8 01C 084 019 011 033 021 084 01F 035 001 084 04D 076 043 084 05C 078 01A 02E 029 1C5 1CC 019 039 015 036 001 091 0E3 084 015 001 02E 011 025 020 1C8 0E4 013 038 024 03D 022 001 034 031 028 035 012 084 01F 027 1C0	"<SPEAKER>「うんうん そうだな まったく
すごいやつだよ ジェイビーさまは<WAIT><SPEAKER>「これから 人間が まいにち
食えるなんて ゆめのようだね"
04	18	0x0418	0x0289C2	0x0289C3	25	196	47	1CC 011 033 001 01E 039 029 001 02E 084 01F 001 03B 015 036 024 011 035 1C8 096 09F 028 0C2 19F 03C 001 18B 0B4 01A 01D 024 011 023 1C8 012 02E 017 011 015 024 011 001 036 01B 011 035 1C0	"<SPEAKER>「いや それは まだ わからないよ
古代の装置を 復活させないと
うまくいかない らしいよ"
04	19	0x0419	0x0289DC	0x0289DD	17	136	31	1CC 09A 08B 028 001 022 011 019 017 03C 001 021 017 038 023 015 1C8 011 03E 022 01F 018 084 023 001 02D 03D 023 015 024 1C0	"<SPEAKER>「魔物の ていこくを つくるとか
いってたけど ほんとかな"
04	1A	0x041A	0x0289EE	0x0289EF	35	275	59	1CC 01E 012 024 039 084 029 001 011 011 018 084 023 024 010 1C5 1CC 02E 010 001 011 011 033 001 023 025 015 017 1C8 012 03E 023 012 01B 011 001 091 0E3 01F 020 025 1C8 01F 017 036 02F 084 015 001 084 029 039 024 016 03F 011 011 033 1C0	"<SPEAKER>「そうなれば いいけどなあ<WAIT><SPEAKER>「まあ いいや とにかく
うっとうしい 人間たちに
たくらみが ばれなきゃいいや"
04	1B	0x041B	0x028A12	0x028A13	19	152	40	1D0 02A 084 01B 041 012 084 05E 06A 028 001 04E 043 070 052 084 015 1C8 014 01A 039 022 011 038 1C5 1D0 032 012 011 020 084 023 001 014 01B 02E 01C 015 079 1C0	"<CLEAR>
ひじょうベルの スイッチが
おされている<WAIT>
<CLEAR>
もういちど おしますか?"
04	1C	0x041C	0x028A26	0x028A27	27	210	50	1D0 02A 084 01B 041 012 084 05E 06A 029 001 015 011 084 01B 041 01A 039 01F 1C8 01B 015 01B 001 107 03C 001 011 039 01C 084 016 022 1C8 04E 043 070 052 084 015 001 019 03B 039 022 01B 02E 03E 01F 1C0	"<CLEAR>
ひじょうベルは かいじょされた
しかし 力を いれすぎて
スイッチが こわれてしまった"
04	1D	0x041D	0x028A42	0x028A43	12	90	24	1D0 02A 084 01B 041 012 084 05E 06A 028 001 04E 043 070 052 029 1C8 019 03B 039 022 011 038 1C0	"<CLEAR>
ひじょうベルの スイッチは
こわれている"
04	1E	0x041E	0x028A4F	0x028A50	9	67	16	1CC 012 03B 03E 07A 001 093 032 028 079 001 091 0E3 015 03E 1C0	<SPEAKER>「うわっ! 何もの? 人間かっ
04	1F	0x041F	0x028A59	0x028A5A	9	65	19	1D0 09A 08B 029 001 02A 084 01B 041 012 084 05E 06A 03C 001 014 01B 01F 1C0	"<CLEAR>
魔物は ひじょうベルを おした"
04	20	0x0420	0x028A63	0x028A64	43	340	82	1CC 019 03D 024 023 019 03A 025 001 091 0E3 084 015 1C8 017 038 023 029 001 01A 022 029 001 084 05B 06C 06F 08C 03C 1C8 026 018 022 016 014 03E 01F 024 1C5 1CC 03B 01B 019 01E 029 001 019 028 001 0D5 0B8 0B2 0C7 028 1C8 015 03D 037 025 03D 001 084 04A 04E 051 05D 084 01F 07A 1C8 084 01B 084 019 017 02C 001 08D 018 011 07A 1C0	"<SPEAKER>「こんなところに 人間が
くるとは さては バロン城を
ぬけてきおったな<WAIT><SPEAKER>「わしこそは この 地下水道の
かんりにん ゲスタフだ!
じごくへ 行けい!"
04	21	0x0421	0x028A8F	0x028A90	142	1136	276	1D0 034 012 016 010 038 001 0BA 0BB 0A7 02C 1C5 1D0 03B 01F 01B 028 001 0CD 029 001 04C 084 04D 049 1C8 096 09F 084 054 04E 068 06F 084 055 028 001 0CF 03C 1C8 0E5 0E7 01C 038 001 0DB 096 0B7 0A7 084 01F 1C5 1D0 03B 01F 01B 029 001 084 054 04E 084 05B 06B 078 10B 10C 023 1C8 035 084 029 039 038 001 10C 028 001 0D5 0B8 14F 017 084 022 1C8 021 011 025 001 09E 09D 03C 001 0C8 090 01B 01F 1C5 1D0 092 08F 025 001 01C 084 016 024 015 03E 01F 1C8 0CC 0AC 024 001 055 060 055 06F 028 001 09E 09D 084 01F 1C5 1D0 03B 01F 01B 029 001 012 020 041 012 022 03D 025 024 037 1C8 09E 09D 03C 001 0C9 025 001 0D3 020 13D 03E 01F 010 023 1C8 02B 01F 01F 084 02A 001 10B 10C 025 001 032 084 017 03E 01F 1C5 1D0 024 084 01D 024 036 001 032 03E 023 001 09E 09D 084 015 1C8 010 038 028 084 022 029 001 024 011 015 023 1C8 014 032 03E 01F 015 036 084 01F 081 081 081 081 1C5 1D0 01E 01B 022 001 03B 01F 01B 029 001 023 012 023 012 1C8 048 06F 084 049 084 05B 06C 06F 028 001 02A 021 084 016 023 1C8 014 032 03B 039 038 081 081 081 081 081 1C5 1D0 022 084 015 02F 029 001 019 019 084 022 001 033 084 02B 039 022 011 038 1C0	"<CLEAR>
ゆうきある 言険昔へ<WAIT>
<CLEAR>
わたしの 名は サジク
古代デスランドの 謎を
研究する 考古学昔だ<WAIT>
<CLEAR>
わたしは デスバレー鉱山と
よばれる 山の 地下深くで
ついに 化石を 発見した<WAIT>
<CLEAR>
伝説に すぎなかった
巨大な トマトンの 化石だ<WAIT>
<CLEAR>
わたしは うちょうてんになり
化石を 町に 持ち帰ったあと
ふたたび 鉱山に もぐった<WAIT>
<CLEAR>
なぜなら もっと 化石が
あるのでは ないかと
おもったからだ・・・・<WAIT>
<CLEAR>
そして わたしは とうとう
キングバロンの ひつぎと
おもわれる・・・・・<WAIT>
<CLEAR>
てがみは ここで やぶれている"
04	22	0x0422	0x028B1E	0x028B1F	111	881	210	1CC 019 039 029 07A 001 019 039 029 07A 1C8 1A9 1AA 0D4 001 014 012 01D 011 084 022 001 084 018 03D 016 024 1C8 014 0D8 01A 03D 084 022 029 001 024 011 084 022 01C 015 079 1C5 1CC 019 03D 024 001 10C 028 128 02E 084 022 1C8 011 03E 01F 011 001 03B 084 01A 03B 084 01A 001 093 03C 01B 025 1C8 097 01F 03D 084 022 01C 015 024 079 001 084 04A 06A 06A 06A 06A 1C5 1CC 084 04A 06A 06A 06A 001 1A9 1AA 0D4 028 1C8 021 011 016 040 012 029 001 0D6 03C 001 02E 027 017 019 023 03C 1C8 02F 03C 032 03E 022 001 015 03D 084 01B 01A 01D 022 033 03A 012 07A 1C5 1CC 014 039 029 001 024 025 084 019 023 032 1C8 084 01B 03F 02E 01A 039 038 028 084 015 001 02C 084 023 084 015 084 022 038 02D 084 023 1C8 016 036 011 084 022 027 001 084 04A 06A 06A 06A 06A 1C5 1CC 035 078 01B 001 019 030 01C 031 03C 1C8 03A 012 033 025 001 084 02B 020 019 031 03E 07A 1C0	"<SPEAKER>「これは! これは!
好奇心 おうせいで げんきな
お嬢さんでは ないですか?<WAIT><SPEAKER>「こんな 山の上まで
いったい わざわざ 何をしに
来たんですかな? ゲルルルル<WAIT><SPEAKER>「ゲルルル 好奇心の
ついきゅうは 死を まねくことを
みをもって かんじさせてやろう!<WAIT><SPEAKER>「おれは なにごとも
じゃまされるのが へどがでるほど
きらいでね ゲルルルル<WAIT><SPEAKER>「よーし こむすめを
ろうやに ぶちこめっ!"
04	23	0x0423	0x028B8E	0x028B8F	17	131	35	1CC 016 041 012 028 001 084 04D 076 043 084 05C 078 01A 02E 029 1C8 084 01C 011 084 02B 03D 023 001 084 019 016 084 018 03D 084 01F 024 1C0	"<SPEAKER>「きょうの ジェイビーさまは
ずいぶんと ごきげんだな"
04	24	0x0424	0x028BA0	0x028BA1	27	215	53	1CC 01E 037 03F 001 01E 012 084 01F 035 001 084 01F 03E 022 1C5 1CC 096 09F 028 0C2 19F 001 18B 0B4 025 1C8 02A 021 035 012 024 08B 084 015 001 033 03E 023 1C8 0C8 11C 001 084 022 016 01F 03D 084 01F 032 03D 1C0	"<SPEAKER>「そりゃ そうだよ だって<WAIT><SPEAKER>「古代の装置 復活に
ひつような物が やっと
発掘 できたんだもん"
04	25	0x0425	0x028BBC	0x028BBD	18	139	34	1CC 02B 078 03D 001 023 019 03A 084 022 001 014 02E 013 1C8 096 09F 028 0C2 19F 03E 022 001 093 079 1C8 014 011 01B 011 028 015 079 1C0	"<SPEAKER>「ふーん ところで おまえ
古代の装置って 何?
おいしいのか?"
04	26	0x0426	0x028BCF	0x028BD0	27	209	48	1CC 011 033 001 0C2 19F 029 001 015 03D 084 021 031 084 01B 03F 1C8 024 017 022 001 024 03D 015 001 03B 015 036 03D 018 084 023 1C8 016 015 011 001 02F 01F 011 024 032 03D 084 01F 03E 022 1C0	"<SPEAKER>「いや 装置は かんづめじゃ
なくて なんか わからんけど
きかい みたいなもんだって"
04	27	0x0427	0x028BEB	0x028BEC	5	37	10	1CC 024 03D 084 01B 03F 001 01E 039 1C0	<SPEAKER>「なんじゃ それ
04	28	0x0428	0x028BF1	0x028BF2	25	194	47	1CC 012 03D 001 01E 039 03C 001 123 013 084 029 1C8 084 02D 017 01F 020 032 001 084 04D 076 043 084 05C 078 01A 02E 1C8 02F 01F 011 025 001 0AC 016 017 024 039 038 03D 084 01F 03E 022 1C0	"<SPEAKER>「うん それを 使えば
ぼくたちも ジェイビーさま
みたいに 大きくなれるんだって"
04	29	0x0429	0x028C0B	0x028C0C	8	63	15	1CC 02C 013 001 01E 039 029 001 01C 084 019 011 024 07A 1C0	<SPEAKER>「へえ それは すごいな!
04	2A	0x042A	0x028C14	0x028C15	9	65	14	1CC 01B 03E 015 037 001 021 015 02E 03E 022 024 07A 1C0	<SPEAKER>「しっかり つかまってな!
04	2B	0x042B	0x028C1E	0x028C1F	7	53	14	1CC 014 03E 01B 03F 078 07A 001 011 011 084 01E 078 1C0	<SPEAKER>「おっしゃー! いいぞー
04	2C	0x042C	0x028C26	0x028C27	10	79	17	1CC 012 03B 03E 001 014 02E 013 001 011 021 028 02E 025 03E 07A 1C0	<SPEAKER>「うわっ おまえ いつのまにっ!
04	2D	0x042D	0x028C31	0x028C32	62	495	114	1CC 02F 024 028 001 032 028 035 07A 001 011 035 011 035 1C8 03B 039 036 001 09A 08B 084 015 001 012 02E 039 015 03B 038 1C8 023 016 084 015 001 020 015 084 021 011 022 016 01F 07A 001 084 04A 06A 06A 06A 1C5 1CC 0AC 016 024 001 0F0 023 1C8 029 03E 01F 021 01B 01F 001 1BB 081 081 081 081 081 1C5 1CC 01E 028 001 02B 01F 021 03C 001 022 025 1C8 011 039 039 084 029 001 091 0E3 024 03D 084 01E 1C8 02E 011 025 020 084 022 032 001 017 013 038 028 084 01F 1C0	"<SPEAKER>「みなの ものよ! いよいよ
われら 魔物が うまれかわる
ときが ちかづいてきた! ゲルルル<WAIT><SPEAKER>「大きな 体と
はったつした 脳・・・・・<WAIT><SPEAKER>「その ふたつを てに
いれれば 人間なんぞ
まいにちでも くえるのだ"
04	2E	0x042E	0x028C70	0x028C71	3	18	6	1CC 014 014 078 07A 1C0	<SPEAKER>「おおー!
04	2F	0x042F	0x028C74	0x028C75	27	209	49	1CC 014 02E 013 01F 020 028 001 014 015 084 018 084 022 1C8 01A 084 015 01B 032 023 031 022 011 01F 001 02A 021 084 016 032 1C8 021 011 025 001 02F 021 018 038 019 023 084 015 084 022 016 01F 1C0	"<SPEAKER>「おまえたちの おかげで
さがしもとめていた ひつぎも
ついに みつけることができた"
04	30	0x0430	0x028C90	0x028C91	20	157	38	1CC 01E 019 084 022 001 016 041 012 029 1C8 014 02E 013 01F 020 025 001 023 03E 022 014 016 028 1C8 04D 073 078 03C 001 02F 01D 022 033 03A 012 07A 1C0	"<SPEAKER>「そこで きょうは
おまえたちに とっておきの
ショーを みせてやろう!"
04	31	0x0431	0x028CA5	0x028CA6	5	36	11	1CC 014 014 078 07A 001 014 014 078 07A 1C0	<SPEAKER>「おおー! おおー!
04	32	0x0432	0x028CAB	0x028CAC	49	385	87	1CC 01A 010 001 03B 015 016 001 091 0E3 035 1C5 1CC 014 0C3 025 001 031 011 035 010 038 1C8 01B 084 019 023 03C 001 010 01F 013 022 033 03A 012 1C5 1CC 024 010 025 001 015 03D 01F 03D 024 019 023 084 01F 1C8 019 028 001 02A 021 084 016 03C 001 010 018 038 084 01F 018 084 01F 035 1C8 01A 010 001 010 018 03A 07A 001 010 018 038 028 084 01F 07A 1C0	"<SPEAKER>「さあ わかき 人間よ<WAIT><SPEAKER>「お前に めいよある
しごとを あたえてやろう<WAIT><SPEAKER>「なあに かんたんなことだ
この ひつぎを あけるだけだよ
さあ あけろ! あけるのだ!"
04	33	0x0433	0x028CDD	0x028CDE	21	168	36	1CC 013 078 011 001 019 028 001 035 03B 030 01B 084 015 03E 07A 1C8 022 011 019 012 01C 038 023 001 011 01F 011 031 025 001 010 012 084 01E 1C0	"<SPEAKER>「えーい この よわむしがっ!
ていこうすると いたいめに あうぞ"
04	34	0x0434	0x028CF3	0x028CF4	56	442	102	1CC 012 03E 001 01B 02E 03E 01F 07A 001 020 041 03E 023 1C8 014 084 023 015 01C 001 021 032 037 084 01F 03E 01F 028 025 1C8 014 039 029 001 107 084 015 001 138 01C 084 016 038 028 084 01F 07A 1C5 1CC 012 078 030 081 081 02E 011 03E 01F 024 081 081 081 1C8 010 018 022 001 0A1 015 036 001 084 02B 03E 01E 012 024 032 028 084 015 1C8 106 01F 036 001 046 06B 029 001 01F 02E 036 03D 015 036 024 081 081 081 1C0	"<SPEAKER>「うっ しまった! ちょっと
おどかす つもりだったのに
おれは 力が 強すぎるのだ!<WAIT><SPEAKER>「うーむ・・まいったな・・・
あけて 中から ぶっそうなものが
出たら オレは たまらんからな・・・"
04	35	0x0435	0x028D2C	0x028D2D	7	49	14	1CC 014 039 084 015 001 010 018 022 033 03A 012 07A 1C0	<SPEAKER>「おれが あけてやろう!
04	36	0x0436	0x028D34	0x028D35	24	186	45	1CC 03D 079 001 064 084 049 016 020 084 015 079 1C8 084 04A 06A 06A 06A 06A 079 1C8 084 02A 03E 017 037 084 029 019 084 01F 03E 01F 036 001 084 023 012 01C 038 028 084 01F 079 1C0	"<SPEAKER>「ん? モグきちが?
ゲルルルル?
びっくりばこだったら どうするのだ?"
04	37	0x0437	0x028D4D	0x028D4E	18	137	31	1CC 019 019 015 036 084 022 032 001 02C 02C 02C 1C8 010 018 036 039 038 028 01A 07A 001 019 028 046 06B 029 024 03E 07A 1C0	"<SPEAKER>「ここからでも へへへ
あけられるのさ! このオレはなっ!"
04	38	0x0438	0x028D60	0x028D61	11	83	20	1CC 014 014 07A 001 064 084 049 016 020 07A 001 01C 084 019 011 084 01E 07A 1C0	<SPEAKER>「おお! モグきち! すごいぞ!
04	39	0x0439	0x028D6C	0x028D6D	14	107	23	1CC 084 01F 022 025 001 0E5 0E7 029 1C8 01B 022 027 013 084 01D 07A 001 05D 070 05D 070 1C0	"<SPEAKER>「だてに 研究は
してねえぜ! フッフッ"
04	3A	0x043A	0x028D7B	0x028D7C	20	154	38	1CC 084 023 012 033 036 001 02A 021 084 016 025 029 1C8 03B 024 029 001 01B 015 018 036 039 022 001 024 011 035 012 084 01F 024 1C8 084 04A 06A 06A 1C0	"<SPEAKER>「どうやら ひつぎには
わなは しかけられて ないようだな
ゲルル"
04	3B	0x043B	0x028D90	0x028D91	23	179	47	1CC 084 04A 06A 06A 06A 001 012 014 014 078 07A 1C8 024 03D 022 019 023 084 01F 07A 001 011 021 028 02E 025 081 081 081 081 1C8 084 04A 06A 06A 06A 001 012 015 021 084 01F 03E 01F 07A 1C0	"<SPEAKER>「ゲルルル うおおー!
なんてことだ! いつのまに・・・・
ゲルルル うかつだった!"
04	3C	0x043C	0x028DA8	0x028DA9	24	190	45	1CC 064 084 049 016 020 001 019 019 029 1C8 01F 028 03D 084 01F 084 01E 07A 001 014 039 029 001 02E 01F 1C8 184 01A 027 084 029 001 024 036 03D 08B 084 015 001 084 022 016 01F 1C0	"<SPEAKER>「モグきち ここは
たのんだぞ! おれは また
探さねば ならん物が できた"
04	3D	0x043D	0x028DC1	0x028DC2	7	51	11	1CC 046 078 04A 078 001 03B 015 03E 01F 1C0	<SPEAKER>「オーケー わかった
04	3E	0x043E	0x028DC9	0x028DCA	35	276	68	1D0 067 04D 046 028 153 084 022 001 02B 037 084 015 024 084 015 001 02B 03E 022 010 038 1C5 1D0 07D 081 081 081 035 03E 022 001 0C2 19F 03C 1C8 134 133 01C 038 019 023 025 001 016 031 01F 081 081 081 1C8 02B 01F 01F 084 02A 001 0B1 015 01A 03D 023 001 01C 038 023 016 1C0	"<CLEAR>
ヨシオの字で ふりがなが ふってある<WAIT>
<CLEAR>
「・・・よって 装置を
封印することに きめた・・・
ふたたび 行かさんと するとき"
04	3F	0x043F	0x028DED	0x028DEE	75	597	145	1D0 07D 020 040 012 084 01B 021 024 038 001 03B 084 015 001 01B 032 084 02C 1C8 084 047 058 084 05C 04E 025 001 141 016 001 084 05F 078 06A 03C 001 01A 01A 084 018 1C8 03B 084 015 0CD 03C 001 01B 031 01C 084 02C 01B 081 081 081 01A 01C 039 084 029 1C5 1D0 07D 0C2 19F 029 001 02B 01F 01F 084 02A 001 0EE 03C 1C8 013 038 084 022 010 03A 012 081 081 081 081 081 081 081 01F 084 01F 01B 1C8 180 016 001 084 05F 078 06A 03C 001 01A 01A 084 018 01F 023 016 029 1C5 1D0 07D 0C2 19F 029 001 189 13E 023 001 0B6 03C 1C8 01A 02E 01C 019 023 029 001 024 011 084 01F 03A 012 081 081 081 1C0	"<CLEAR>
「ちゅうじつなる わが しもべ
ガヌビスに 白き ボールを ささげ
わが名を しめすべし・・・さすれば<WAIT>
<CLEAR>
「装置は ふたたび 命を
えるであろう・・・・・・・ただし
黒き ボールを ささげたときは<WAIT>
<CLEAR>
「装置は 二度と 目を
さますことは ないだろう・・・"
04	40	0x0440	0x028E39	0x028E3A	17	135	36	1D0 0D5 024 037 023 001 01B 03D 084 023 012 084 015 001 01B 084 01C 02E 03E 01F 1C8 119 158 11D 084 015 001 024 014 03E 01F 035 012 084 01F 1C0	"<CLEAR>
地なりと しんどうが しずまった
落岩炉が なおったようだ"
04	41	0x0441	0x028E4B	0x028E4C	120	957	231	1CC 014 001 014 0D8 01A 02E 078 07A 1C8 084 019 001 084 019 084 02B 084 01B 084 022 01B 01F 015 03E 07A 1C5 1CC 019 028 001 067 04D 046 084 015 001 084 023 03D 024 025 1C8 01B 03D 083 029 011 01B 01F 015 07A 001 02E 03E 01F 017 001 032 012 07A 1C5 1CC 01B 015 032 001 110 03C 018 01E 012 023 1C8 01A 03B 011 084 022 011 01F 036 001 09A 16A 03C 001 010 036 015 01F 1C8 084 023 03B 01C 039 01B 022 001 01B 02E 011 02E 01B 01F 03B 011 07A 1C5 1CC 014 015 084 018 084 022 001 014 0D8 01A 02E 03C 1C8 014 011 015 018 022 001 019 028 08A 025 001 097 01F 023 01F 03D 1C8 019 028 001 010 037 01A 02E 084 022 01C 084 01B 03F 081 081 081 1C5 1CC 023 025 015 017 001 014 0D8 01A 02E 03E 07A 1C8 04B 070 049 04E 03C 001 01A 084 015 01B 02E 01B 041 012 07A 1C5 1CC 01F 03E 01F 150 001 019 028 10B 10C 028 1C8 084 023 019 015 02C 001 021 039 022 011 015 039 01F 028 084 022 01C 1C8 01A 010 001 1B5 084 016 02E 01B 041 012 084 01E 07A 1C0	"<SPEAKER>「お お嬢さまー!
ご ごぶじでしたかっ!<WAIT><SPEAKER>「この ヨシオが どんなに
しんぱいしたか! まったく もう!<WAIT><SPEAKER>「しかも 火をけそうと
さわいでいたら 魔術を あらかた
どわすれして しまいましたわい!<WAIT><SPEAKER>「おかげで お嬢さまを
おいかけて この島に 来たとたん
この ありさまですじゃ・・・<WAIT><SPEAKER>「とにかく お嬢さまっ!
コックスを さがしましょう!<WAIT><SPEAKER>「たった今 この鉱山の
どこかへ つれていかれたのです
さあ 急ぎましょうぞ!"
04	42	0x0442	0x028EC4	0x028EC5	12	90	23	1D0 067 04D 046 084 015 001 083 05B 078 054 075 078 025 001 017 03B 03B 03E 01F 1C3 1C3 1C0	"<CLEAR>
ヨシオが パーティーに くわわった"
04	43	0x0443	0x028ED1	0x028ED2	44	346	81	1D0 015 084 02C 025 001 02A 084 02A 084 015 001 029 011 03E 022 011 038 1C8 067 04D 046 032 001 084 015 03D 084 029 03E 022 011 01F 035 012 084 01F 1C5 1D0 029 084 018 01B 011 001 01B 041 012 084 018 016 03C 001 010 01F 013 039 084 029 1C8 015 084 02C 03C 001 033 084 02B 039 038 015 032 01B 039 024 011 081 081 081 1C3 1C0	"<CLEAR>
かべに ひびが はいっている
ヨシオも がんばっていたようだ<WAIT>
<CLEAR>
はげしい しょうげきを あたえれば
かべを やぶれるかもしれない・・・"
04	44	0x0444	0x028EFE	0x028EFF	15	114	31	1CC 012 012 001 012 001 012 012 081 081 081 081 081 1C5 1CC 019 001 019 019 029 079 001 011 03E 01F 011 081 081 081 081 1C0	<SPEAKER>「うう う うう・・・・・<WAIT><SPEAKER>「こ ここは? いったい・・・・
04	45	0x0445	0x028F0E	0x028F0F	119	948	229	1CC 010 001 010 024 01F 01F 020 084 015 001 03B 01F 01B 03C 1C8 01F 01C 018 022 017 039 01F 03D 084 022 01C 027 081 081 081 1C5 1CC 015 01F 084 01B 018 024 011 081 081 011 033 011 033 1C8 024 03D 023 001 014 039 011 03C 001 011 03E 01F 036 1C8 035 011 015 001 03B 015 037 02E 01D 03D 081 081 081 081 1C5 1CC 03B 01F 01B 028 0CD 029 001 04C 084 04D 049 1C8 019 028 08A 084 022 001 096 09F 028 092 08F 028 1C8 0E5 0E7 03C 01B 022 011 01F 001 0DB 096 0B7 0A7 084 022 01C 1C5 1CC 013 079 001 15C 03E 022 011 024 01A 038 079 1C8 01E 037 03F 02E 01F 001 084 023 012 01B 022 079 1C5 1CC 081 081 081 081 081 081 01E 012 084 022 01C 015 1C8 081 081 081 084 016 01D 011 0A7 084 015 001 01E 03D 024 025 079 1C5 1CC 01C 084 02C 022 001 03B 01F 01B 028 001 01D 011 084 022 01C 07A 1C8 03B 01F 01B 084 015 001 010 03D 024 08B 03C 001 012 001 012 1C8 02D 037 084 01F 01A 024 018 039 084 029 001 035 015 03E 01F 028 084 022 01C 1C0	"<SPEAKER>「あ あなたたちが わたしを
たすけてくれたんですね・・・<WAIT><SPEAKER>「かたじけない・・いやいや
なんと おれいを いったら
よいか わかりません・・・・<WAIT><SPEAKER>「わたしの名は サジク
この島で 古代の伝説の
研究をしていた 考古学昔です<WAIT><SPEAKER>「え? 知っていなさる?
そりゃまた どうして?<WAIT><SPEAKER>「・・・・・・そうですか
・・・ぎせい昔が そんなに?<WAIT><SPEAKER>「すべて わたしの せいです!
わたしが あんな物を う う
ほりださなければ よかったのです"
